area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
72043,1,10,71,0,2024,2,,1,18,19,19,316873,0,0,1306,,0.56,0.25,0.26,0.26,0.49,0,0,1.92,,0,0,-2,-10,-1,-5,-1,-5,-19294,-5.7,0,0,0,0,13,1
72043,2,10,71,0,2024,2,,16,852,853,773,6857368,108569,4777,639,,7.63,7.23,7.21,6.75,8.34,3.36,23.03,1.18,,0,0,4,0.5,3,0.4,14,1.8,124486,1.8,1060,1,2197,85.2,7,1.1
72043,3,10,71,0,2024,2,,1,321,347,359,1672279,0,0,376,,0.2,0.88,0.94,1.03,0.78,0,0,0.82,,0,0,20,6.6,40,13,37,11.5,271768,19.4,0,0,0,0,28,8
72043,5,10,71,0,2024,2,,336,2578,2592,2578,15391312,4456155,177202,458,,0.97,0.8,0.8,0.81,0.75,1,0.98,0.93,,4,1.2,40,1.6,34,1.3,12,0.5,691568,4.7,-350265,-7.3,-8530,-4.6,15,3.4
72045,0,10,70,0,2024,2,,145,1863,1864,1806,11160414,1742905,66962,465,,1,1,1,1,1,1,1,1,,7,5.1,27,1.5,16,0.9,45,2.6,814516,7.9,-149986,-7.9,-4400,-6.2,27,6.2
72045,1,10,71,0,2024,2,,1,5,5,5,114474,0,0,1761,,1.38,0.14,0.14,0.14,0.39,0,0,2.75,,0,0,0,0,0,0,0,0,13198,13,0,0,0,0,203,13
72045,2,10,71,0,2024,2,,10,506,506,442,3890138,0,0,617,,11.64,8.69,8.74,7.97,10.27,0,0,1.21,,0,0,22,4.5,23,4.8,51,13,284026,7.9,0,0,0,0,4,0.7
72045,3,10,71,0,2024,2,,2,315,315,315,1242688,5325,250,303,,0.98,1.76,1.75,1.86,1.26,0.18,0.65,0.7,,0,0,-35,-10,-34,-9.7,-34,-9.7,-104800,-7.8,-1582,-22.9,-54,-17.8,6,2
72045,5,10,71,0,2024,2,,132,1037,1038,1044,5913114,1737580,66712,438,,0.93,0.65,0.65,0.68,0.62,1.02,1,0.95,,7,5.6,40,4,27,2.7,28,2.8,622092,11.8,-148404,-7.9,-4346,-6.1,34,8.4
72047,0,10,70,0,2024,2,,366,4025,4031,3906,24906027,5546065,237298,480,,1,1,1,1,1,1,1,1,,8,2.2,239,6.3,224,5.9,248,6.8,2596392,11.6,-29374,-0.5,-724,-0.3,22,4.8
72047,1,10,71,0,2024,2,,1,9,10,11,180057,0,0,1385,,0.54,0.12,0.13,0.15,0.27,0,0,2.09,,0,0,0,0,2,25,3,37.5,20729,13,0,0,0,0,-86,-5.8
72047,2,10,71,0,2024,2,,9,689,685,601,5748856,0,0,672,,4.15,5.48,5.47,5.01,6.8,0,0,1.28,,0,0,30,4.6,27,4.1,53,9.7,224198,4.1,0,0,0,0,-12,-1.8
72047,3,10,71,0,2024,2,,1,292,292,292,1606575,0,0,423,,0.19,0.75,0.75,0.8,0.73,0,0,0.95,,0,0,10,3.5,10,3.5,10,3.5,289426,22,0,0,0,0,64,17.8
72047,5,10,71,0,2024,2,,355,3035,3044,3002,17370539,5546065,237298,441,,0.99,0.88,0.88,0.9,0.82,1.03,1.01,0.92,,8,2.3,199,7,185,6.5,182,6.5,2062039,13.5,-29374,-0.5,-724,-0.3,26,6.3
72049,0,10,70,0,2024,2,,68,518,513,513,3209898,441875,19088,480,,1,1,1,1,1,1,1,1,,0,0,21,4.2,16,3.2,26,5.3,251191,8.5,21834,5.2,1723,9.9,19,4.1
72049,1,10,71,0,2024,2,,2,6,6,6,154478,0,0,1980,,5.87,0.6,0.61,0.61,1.81,0,0,2.99,,0,0,0,0,0,0,0,0,7319,5,0,0,0,0,93,4.9
72049,2,10,71,0,2024,2,,10,86,85,81,713488,0,0,653,,24.82,5.31,5.34,5.14,6.55,0,0,1.24,,0,0,2,2.4,1,1.2,12,17.4,42818,6.4,0,0,0,0,0,0
72049,3,10,71,0,2024,2,,1,154,155,155,735275,0,0,366,,1.04,3.09,3.13,3.22,2.58,0,0,0.82,,0,0,7,4.8,8,5.4,8,5.4,70202,10.6,0,0,0,0,18,5.2
72049,5,10,71,0,2024,2,,55,272,267,271,1606657,441875,19088,458,,0.83,0.62,0.61,0.62,0.59,1.03,1.01,0.96,,0,0,12,4.6,7,2.7,6,2.3,130852,8.9,21834,5.2,1723,9.9,24,5.5
72051,0,10,70,0,2024,2,,769,10803,10860,10874,91701246,13588624,522902,650,,1,1,1,1,1,1,1,1,,31,4.2,-367,-3.3,-303,-2.7,-389,-3.5,3006824,3.4,-1613201,-10.6,-63428,-10.8,41,6.7
72051,1,10,71,0,2024,2,,1,32,30,29,514346,0,0,1304,,0.26,0.15,0.14,0.14,0.21,0,0,1.46,,0,0,3,10.3,-2,-6.2,-3,-9.4,60141,13.2,0,0,0,0,177,15.7
72051,2,10,71,0,2024,2,,12,485,483,451,3923312,115162,6219,638,,2.63,1.44,1.43,1.35,1.26,1.2,10.43,0.9,,-1,-7.7,19,4.1,19,4.1,48,11.9,234286,6.4,10721,10.3,579,10.3,-1,-0.2
72051,3,10,71,0,2024,2,,2,696,696,696,3531249,307533,13531,390,,0.18,0.67,0.66,0.68,0.43,1.3,4.54,0.65,,0,0,-22,-3.1,-22,-3.1,-22,-3.1,343051,10.8,-39933,-11.5,5192,62.3,48,14
72051,5,10,71,0,2024,2,,754,9590,9651,9698,83732339,13165929,503152,668,,1.01,1.04,1.04,1.04,1.07,0.99,0.97,1.03,,32,4.4,-367,-3.7,-298,-3,-412,-4.1,2369346,2.9,-1583989,-10.7,-69199,-12.1,42,6.7
72053,0,10,70,0,2024,2,,540,10018,10042,10009,73606222,12657688,476078,565,,1,1,1,1,1,1,1,1,,-1,-0.2,146,1.5,120,1.2,131,1.3,1422199,2,-621698,-4.7,-23215,-4.6,4,0.7
72053,1,10,71,0,2024,2,,4,70,69,71,2086430,0,0,2293,,1.48,0.36,0.36,0.37,1.07,0,0,2.95,,0,0,7,11.1,6,9.5,9,14.5,232373,12.5,0,0,0,0,17,0.7
72053,2,10,71,0,2024,2,,19,1340,1351,1308,12068890,0,0,696,,5.94,4.28,4.33,4.26,4.83,0,0,1.13,,1,5.6,-9,-0.7,4,0.3,59,4.7,88510,0.7,0,0,0,0,-5,-0.7
72053,3,10,71,0,2024,2,,1,811,811,811,4003641,1249079,31227,380,,0.13,0.84,0.84,0.86,0.61,5.66,11.5,0.72,,0,0,164,25.3,164,25.3,164,25.3,900147,29,219331,21.3,5483,21.3,11,3
72053,5,10,71,0,2024,2,,516,7797,7811,7819,55447261,11408609,444851,546,,0.98,0.91,0.91,0.91,0.89,0.92,0.94,0.97,,-2,-0.4,-16,-0.2,-54,-0.7,-101,-1.3,201169,0.4,-841029,-6.9,-28698,-6.1,6,1.1
72054,0,10,70,0,2024,2,,69,1192,1193,1145,6650567,920983,39409,435,,1,1,1,1,1,1,1,1,,0,0,19,1.6,26,2.2,20,1.8,212713,3.3,-166361,-15.3,-5989,-13.2,6,1.4
72054,1,10,71,0,2024,2,,1,6,6,6,129167,0,0,1656,,2.89,0.26,0.26,0.27,0.73,0,0,2.76,,0,0,0,0,0,0,0,0,8543,7.1,0,0,0,0,110,7.1
72054,2,10,71,0,2024,2,,7,284,283,248,2191720,0,0,621,,17.12,7.63,7.64,7.05,9.71,0,0,1.3,,-1,-12.5,1,0.4,-3,-1,13,5.5,55945,2.6,0,0,0,0,8,1.3
72054,3,10,71,0,2024,2,,1,354,354,354,1291935,0,0,281,,1.03,3.09,3.08,3.29,2.19,0,0,0.7,,0,0,22,6.6,22,6.6,22,6.6,105822,8.9,0,0,0,0,6,2.2
72054,5,10,71,0,2024,2,,60,548,550,537,3037745,920983,39409,429,,0.89,0.54,0.54,0.55,0.54,1.03,1.01,0.99,,1,1.7,-4,-0.7,7,1.3,-15,-2.7,42403,1.4,-166361,-15.3,-5989,-13.2,9,2.1
72055,0,10,70,0,2024,2,,114,3377,3359,3611,19044975,5655251,282879,425,,1,1,1,1,1,1,1,1,,-3,-2.6,308,10,296,9.7,577,19,5033119,35.9,401944,7.7,22437,8.6,72,20.4
72055,1,10,71,0,2024,2,,2,12,12,12,207412,0,0,1330,,3.5,0.18,0.19,0.17,0.41,0,0,2.27,,0,0,0,0,5,71.4,5,71.4,82359,65.9,0,0,0,0,220,19.8
72055,2,10,71,0,2024,2,,11,360,358,335,3560627,0,0,780,,16.29,3.41,3.43,3.02,5.51,0,0,1.68,,0,0,5,1.4,3,0.8,13,4,483157,15.7,0,0,0,0,92,13.4
72055,3,10,71,0,2024,2,,1,371,371,371,1241473,0,0,257,,0.62,1.14,1.15,1.09,0.74,0,0,0.65,,0,0,34,10.1,34,10.1,34,10.1,224724,22.1,0,0,0,0,25,10.8
72055,5,10,71,0,2024,2,,100,2634,2618,2893,14035463,5655251,282879,398,,0.9,0.91,0.91,0.94,0.87,1.03,1.01,0.94,,-3,-2.9,269,11.4,254,10.7,525,22.2,4242879,43.3,401944,7.7,22437,8.6,80,25.2
72057,0,10,70,0,2024,2,,519,9391,9435,9418,64259655,9577597,372067,525,,1,1,1,1,1,1,1,1,,17,3.4,-162,-1.7,-163,-1.7,-47,-0.5,556515,0.9,-1127079,-10.5,-23563,-6,11,2.1
72057,1,10,71,0,2024,2,,2,47,47,47,992883,0,0,1625,,0.77,0.26,0.26,0.26,0.58,0,0,2.25,,0,0,6,14.6,6,14.6,6,14.6,172360,21,0,0,0,0,86,5.6
72057,2,10,71,0,2024,2,,26,2484,2481,2394,21542399,0,0,676,,8.46,8.47,8.47,8.28,9.88,0,0,1.18,,0,0,112,4.7,107,4.5,94,4.1,1329106,6.6,0,0,0,0,14,2.1
72057,3,10,71,0,2024,2,,3,812,822,847,5163740,3697,200,480,,0.41,0.9,0.9,0.96,0.91,0.02,0.09,0.99,,0,0,20,2.5,30,3.8,66,8.5,865617,20.1,-1898,-33.9,-102,-33.8,61,14.6
72057,5,10,71,0,2024,2,,488,6048,6085,6130,36560633,9573900,371867,462,,0.96,0.75,0.76,0.76,0.67,1.02,1.01,0.88,,17,3.6,-300,-4.7,-306,-4.8,-213,-3.4,-1810568,-4.7,-1125181,-10.5,-23461,-5.9,-2,-0.4
72059,0,10,70,0,2024,2,,144,2372,2372,2359,16526854,3344187,129967,537,,1,1,1,1,1,1,1,1,,1,0.7,-71,-2.9,-87,-3.5,-86,-3.5,1728051,11.7,-21701,-0.6,2484,1.9,72,15.5
72059,1,10,71,0,2024,2,,1,8,8,8,142308,0,0,1368,,1.38,0.17,0.17,0.18,0.32,0,0,1.85,,0,0,0,0,0,0,0,0,9963,7.5,0,0,0,0,95,7.5
72059,2,10,71,0,2024,2,,10,383,382,352,3094883,0,0,639,,11.72,5.17,5.19,4.86,5.52,0,0,1.09,,-1,-9.1,-191,-33.3,-192,-33.4,-193,-35.4,-1830063,-37.2,0,0,0,0,-32,-4.8
72059,3,10,71,0,2024,2,,1,324,324,324,1564898,775833,19396,372,,0.49,1.42,1.42,1.46,1.07,13.3,26.18,0.75,,0,0,-76,-19,-76,-19,-76,-19,198462,14.5,-27242,-3.4,122,0.6,109,41.4
72059,5,10,71,0,2024,2,,132,1657,1658,1675,11724765,2568354,110571,542,,0.94,0.82,0.82,0.83,0.83,0.79,0.86,1.01,,2,1.5,196,13.4,181,12.3,183,12.3,3349689,40,5541,0.2,2362,2.2,106,24.3
72061,0,10,70,0,2024,2,,2804,57438,57404,58245,597310296,64724369,2447187,796,,1,1,1,1,1,1,1,1,,70,2.6,1916,3.5,1836,3.3,2214,4,41426032,7.5,-4892143,-7,-190846,-7.2,28,3.6
72061,1,10,71,0,2024,2,,15,497,495,494,10655747,0,0,1655,,1.07,0.45,0.45,0.44,0.67,0,0,1.51,,0,0,4,0.8,-1,-0.2,2,0.4,954305,9.8,0,0,0,0,143,9.5
72061,2,10,71,0,2024,2,,19,852,848,786,6935775,0,0,644,,1.14,0.47,0.48,0.44,0.34,0,0,0.74,,1,5.6,-17,-2,-21,-2.4,59,8.1,95495,1.4,0,0,0,0,4,0.6
72061,3,10,71,0,2024,2,,1,2179,2179,2179,13553662,0,0,478,,0.03,0.39,0.39,0.4,0.26,0,0,0.65,,0,0,110,5.3,110,5.3,110,5.3,688519,5.4,0,0,0,0,0,0
72061,5,10,71,0,2024,2,,2769,53910,53882,54786,566165112,64724369,2447187,804,,1.01,1.1,1.1,1.1,1.11,1.03,1.01,1.01,,69,2.6,1819,3.5,1748,3.4,2043,3.9,39687713,7.5,-4892143,-7,-190846,-7.2,30,3.9
72063,0,10,70,0,2024,2,,456,8749,8764,8375,67853608,11517601,451272,605,,1,1,1,1,1,1,1,1,,12,2.7,368,4.4,335,4,408,5.1,5452962,8.7,-340932,-2.9,11710,2.7,24,4.1
72063,1,10,71,0,2024,2,,2,42,42,40,336391,0,0,626,,0.87,0.25,0.25,0.25,0.19,0,0,0.75,,0,0,19,82.6,21,100,19,90.5,14623,4.5,0,0,0,0,-516,-45.2
72063,2,10,71,0,2024,2,,11,432,433,390,3365921,0,0,619,,4.07,1.58,1.59,1.52,1.46,0,0,0.93,,0,0,4,0.9,6,1.4,29,8,83995,2.6,0,0,0,0,-4,-0.6
72063,3,10,71,0,2024,2,,2,657,656,676,2906411,1445242,46248,337,,0.31,0.78,0.78,0.86,0.48,7.19,17.98,0.6,,0,0,63,10.6,43,7,39,6.1,360099,14.1,66177,4.8,739,1.6,18,5.6
72063,5,10,71,0,2024,2,,441,7618,7633,7269,61244885,10072359,405024,628,,0.99,1.02,1.02,1.01,1.06,0.9,0.9,1.04,,12,2.8,282,3.8,265,3.6,321,4.6,4994245,8.9,-407109,-3.9,10971,2.8,28,4.7
72065,0,10,70,0,2024,2,,689,9796,9824,10070,59803204,14956669,561334,465,,1,1,1,1,1,1,1,1,,36,5.5,245,2.6,189,2,343,3.5,4749898,8.6,-389685,-2.5,19404,3.6,26,5.9
72065,1,10,71,0,2024,2,,1,13,12,11,207312,0,0,1329,,0.29,0.07,0.06,0.06,0.13,0,0,2.07,,0,0,2,18.2,0,0,-1,-8.3,-5654,-2.7,0,0,0,0,-75,-5.3
72065,2,10,71,0,2024,2,,10,549,549,514,4571041,0,0,654,,2.45,1.79,1.8,1.66,2.25,0,0,1.28,,0,0,-5,-0.9,-5,-0.9,21,4.3,66615,1.5,0,0,0,0,5,0.8
72065,3,10,71,0,2024,2,,1,617,622,630,3733370,0,0,461,,0.1,0.65,0.66,0.67,0.7,0,0,1.07,,0,0,32,5.5,43,7.4,45,7.7,819536,28.1,0,0,0,0,77,20.1
72065,5,10,71,0,2024,2,,677,8617,8641,8915,51291481,14956669,561334,452,,1.01,1.03,1.03,1.03,1.01,1.03,1.01,0.98,,36,5.6,216,2.6,151,1.8,278,3.2,3869401,8.2,-389685,-2.5,19404,3.6,23,5.4
72067,0,10,70,0,2024,2,,215,3555,3546,3533,20564460,4255432,172873,446,,1,1,1,1,1,1,1,1,,6,2.9,169,5,150,4.4,90,2.6,1388902,7.2,-138231,-3.1,-4151,-2.3,13,3
72067,1,10,71,0,2024,2,,1,9,9,9,165938,0,0,1418,,0.93,0.13,0.13,0.13,0.3,0,0,2.31,,0,0,-1,-10,-1,-10,0,0,9108,5.8,0,0,0,0,170,13.6
72067,2,10,71,0,2024,2,,6,301,300,271,2421167,0,0,641,,4.71,2.71,2.73,2.5,3.47,0,0,1.31,,-1,-14.3,1,0.3,-13,-4.2,-9,-3.2,-29111,-1.2,0,0,0,0,8,1.3
72067,3,10,71,0,2024,2,,1,374,384,392,1650419,0,0,331,,0.33,1.09,1.12,1.18,0.91,0,0,0.8,,0,0,-2,-0.5,13,3.5,-22,-5.3,32052,2,0,0,0,0,9,2.8
72067,5,10,71,0,2024,2,,207,2871,2853,2861,16326936,4255432,172873,439,,0.99,0.95,0.94,0.95,0.93,1.03,1.01,0.99,,7,3.5,171,6.3,151,5.6,121,4.4,1376853,9.2,-138231,-3.1,-4151,-2.3,15,3.5
72069,0,10,70,0,2024,2,,907,17030,16698,16485,134419628,14620906,558399,618,,1,1,1,1,1,1,1,1,,40,4.6,-31,-0.2,-151,-0.9,-281,-1.7,7767703,6.1,-1244101,-7.8,-30145,-5.1,41,7.1
72069,1,10,71,0,2024,2,,2,26,26,25,465498,0,0,1395,,0.44,0.08,0.08,0.08,0.13,0,0,1.64,,0,0,1,4,1,4,1,4.2,31258,7.2,0,0,0,0,41,3
72069,2,10,71,0,2024,2,,32,3401,3259,2929,27609887,186069,8187,664,,5.96,6.39,6.29,5.79,6.05,1.8,12.86,0.98,,1,3.2,1,0,94,3,-80,-2.7,640032,2.4,24177,14.9,902,12.4,14,2.2
72069,3,10,71,0,2024,2,,4,1275,1292,1321,7283725,252209,6385,432,,0.31,0.78,0.8,0.85,0.61,0.99,2.01,0.75,,0,0,34,2.7,42,3.4,48,3.8,527123,7.8,-48467,-16.1,-992,-13.4,18,4.3
72069,5,10,71,0,2024,2,,869,12328,12121,12210,99060518,14182628,543827,624,,0.98,0.85,0.85,0.87,0.87,0.99,0.98,1.01,,39,4.7,-67,-0.5,-288,-2.3,-250,-2,6569290,7.1,-1219811,-7.9,-30055,-5.2,51,8.9
72071,0,10,70,0,2024,2,,600,7237,7254,7397,46808024,9390821,357188,494,,1,1,1,1,1,1,1,1,,25,4.3,371,5.4,371,5.4,494,7.2,3163865,7.2,14325,0.2,14121,4.1,6,1.2
72071,1,10,71,0,2024,2,,2,31,28,29,599721,0,0,1573,,0.66,0.22,0.2,0.2,0.48,0,0,2.31,,0,0,1,3.3,-2,-6.7,-1,-3.3,32469,5.7,0,0,0,0,119,8.2
72071,2,10,71,0,2024,2,,10,706,708,654,5841263,0,0,652,,2.81,3.12,3.14,2.88,3.68,0,0,1.21,,0,0,-23,-3.2,-24,-3.3,-16,-2.4,-138450,-2.3,0,0,0,0,4,0.6
72071,3,10,71,0,2024,2,,3,776,776,776,4073549,17060,533,404,,0.35,1.11,1.11,1.12,0.98,0.1,0.26,0.88,,0,0,69,9.8,68,9.6,67,9.4,539783,15.3,-13381,-44,-360,-40.3,20,5.2
72071,5,10,71,0,2024,2,,585,5724,5742,5938,36293491,9373761,356655,481,,1,0.93,0.93,0.94,0.91,1.02,1.01,0.98,,25,4.5,324,6,329,6.1,444,8.1,2730063,8.1,27706,0.3,14481,4.2,6,1.3
72073,0,10,70,0,2024,2,,189,3148,3168,3158,21202820,2522678,93697,516,,1,1,1,1,1,1,1,1,,4,2.2,143,4.8,150,5,183,6.2,866757,4.3,-316298,-11.1,-4667,-4.7,-6,-1.1
72073,1,10,71,0,2024,2,,1,6,6,6,109338,0,0,1402,,1.06,0.1,0.1,0.1,0.19,0,0,1.97,,0,0,0,0,1,20,1,20,5731,5.5,0,0,0,0,-92,-6.2
72073,2,10,71,0,2024,2,,9,400,399,361,3259731,0,0,648,,8.04,4.07,4.06,3.72,4.53,0,0,1.15,,-1,-10,-7,-1.7,-11,-2.7,7,2,-4393,-0.1,0,0,0,0,5,0.8
72073,3,10,71,0,2024,2,,1,782,782,784,3889936,0,0,382,,0.38,2.58,2.56,2.64,2.07,0,0,0.8,,0,0,132,20.3,129,19.8,128,19.5,660729,20.5,0,0,0,0,2,0.5
72073,5,10,71,0,2024,2,,178,1960,1981,2007,13943815,2522678,93697,541,,0.97,0.73,0.73,0.74,0.77,1.03,1.01,1.05,,5,2.9,18,0.9,31,1.6,47,2.4,204690,1.5,-316298,-11.1,-4667,-4.7,-1,-0.2
72075,0,10,70,0,2024,2,,394,7470,7319,7383,56035791,8698214,318550,583,,1,1,1,1,1,1,1,1,,19,5.1,636,9.3,573,8.5,636,9.4,5447887,10.8,304769,3.6,14352,4.7,9,1.6
72075,1,10,71,0,2024,2,,2,112,110,113,1372279,0,0,945,,1.01,0.77,0.78,0.79,0.92,0,0,1.18,,0,0,15,15.5,15,15.8,14,14.1,33744,2.5,0,0,0,0,-116,-10.9
72075,2,10,71,0,2024,2,,13,736,736,677,6097206,0,0,655,,5.57,3.15,3.24,2.99,3.21,0,0,1.03,,0,0,-16,-2.1,-15,-2,-8,-1.2,15058,0.2,0,0,0,0,14,2.2
72075,3,10,71,0,2024,2,,1,387,390,417,2284012,680099,28564,441,,0.18,0.54,0.55,0.6,0.46,4.48,15.73,0.82,,0,0,16,4.3,19,5.1,36,9.4,229515,11.2,133751,24.5,5071,21.6,19,4.5
72075,5,10,71,0,2024,2,,378,6235,6083,6176,46282294,8018115,289986,578,,0.98,0.98,0.97,0.98,0.97,0.94,0.92,1,,19,5.3,621,11.1,554,10,594,10.6,5169570,12.6,171018,2.2,9281,3.3,11,1.9
72077,0,10,70,0,2024,2,,292,8197,8215,8205,110032033,5582111,203922,1031,,1,1,1,1,1,1,1,1,,9,3.2,139,1.7,242,3,283,3.6,9403498,9.3,438,0,4286,2.1,62,6.4
72077,1,10,71,0,2024,2,,2,31,30,32,553884,0,0,1374,,1.37,0.2,0.19,0.2,0.19,0,0,0.97,,0,0,3,10.7,0,0,1,3.2,-328,-0.1,0,0,0,0,-63,-4.4
72077,2,10,71,0,2024,2,,8,517,515,478,4315002,0,0,659,,4.62,2.02,2.02,1.9,1.16,0,0,0.58,,0,0,-21,-3.9,-11,-2.1,27,6,-21700,-0.5,0,0,0,0,-2,-0.3
72077,3,10,71,0,2024,2,,1,733,733,733,3730653,0,0,392,,0.24,0.93,0.93,0.95,0.38,0,0,0.41,,0,0,45,6.5,45,6.5,45,6.5,319984,9.4,0,0,0,0,11,2.9
72077,5,10,71,0,2024,2,,281,6916,6937,6962,101432494,5582111,203922,1125,,0.99,0.99,0.99,0.99,1.08,1.03,1.01,1.1,,9,3.3,112,1.6,208,3.1,210,3.1,9105542,9.9,438,0,4286,2.1,75,7.1
72079,0,10,70,0,2024,2,,265,3440,3486,3551,19083284,5405721,235373,420,,1,1,1,1,1,1,1,1,,9,3.5,-100,-2.8,-92,-2.6,-105,-2.9,253064,1.3,-660923,-10.9,-29975,-11.3,17,4.2
72079,1,10,71,0,2024,2,,1,10,10,10,194106,0,0,1493,,0.75,0.15,0.15,0.15,0.38,0,0,2.58,,0,0,-1,-9.1,1,11.1,1,11.1,13103,7.2,0,0,0,0,53,3.7
72079,2,10,71,0,2024,2,,9,462,460,412,3570932,0,0,618,,5.73,4.3,4.25,3.78,5.51,0,0,1.34,,-1,-10,-12,-2.5,-13,-2.7,18,4.6,6879,0.2,0,0,0,0,5,0.8
72079,3,10,71,0,2024,2,,1,398,398,398,1185183,0,0,229,,0.27,1.2,1.18,1.19,0.7,0,0,0.59,,0,0,3,0.8,3,0.8,3,0.8,-334049,-22,0,0,0,0,-67,-22.6
72079,5,10,71,0,2024,2,,254,2570,2618,2731,14133063,5405721,235373,412,,0.98,0.88,0.88,0.9,0.87,1.03,1.01,0.99,,10,4.1,-90,-3.4,-83,-3.1,-127,-4.4,567131,4.2,-660923,-10.9,-29975,-11.3,31,8.1
72081,0,10,70,0,2024,2,,359,4270,4261,4203,25053965,5501793,217181,454,,1,1,1,1,1,1,1,1,,20,5.9,178,4.3,125,3,82,2,2295080,10.1,-133667,-2.4,-3399,-1.5,29,6.8
72081,1,10,71,0,2024,2,,1,12,11,11,189089,0,0,1283,,0.56,0.15,0.13,0.14,0.28,0,0,2.05,,0,0,-2,-14.3,-4,-26.7,-2,-15.4,-23938,-11.2,0,0,0,0,113,9.7
72081,2,10,71,0,2024,2,,11,616,608,568,5055529,0,0,651,,5.17,4.62,4.6,4.4,5.95,0,0,1.31,,1,10,8,1.3,1,0.2,22,4,93180,1.9,0,0,0,0,1,0.2
72081,3,10,71,0,2024,2,,1,353,339,347,1518108,0,0,337,,0.2,0.86,0.83,0.88,0.68,0,0,0.8,,0,0,15,4.4,0,0,6,1.8,71927,5,0,0,0,0,9,2.7
72081,5,10,71,0,2024,2,,346,3289,3303,3277,18291239,5501793,217181,428,,0.99,0.9,0.91,0.91,0.86,1.03,1.01,0.95,,19,5.8,157,5,128,4,56,1.7,2153911,13.3,-133667,-2.4,-3399,-1.5,37,9.5
72083,0,10,70,0,2024,2,,103,1278,1272,1320,7047747,1590287,75912,420,,1,1,1,1,1,1,1,1,,-4,-3.7,63,5.2,52,4.3,92,7.5,848716,13.7,191164,13.7,12742,20.2,29,7.4
72083,1,10,71,0,2024,2,,1,3,3,3,59245,0,0,1519,,1.94,0.12,0.12,0.12,0.32,0,0,2.63,,0,0,0,0,0,0,1,50,1748,3,0,0,0,0,-140,-8.4
72083,2,10,71,0,2024,2,,8,258,258,234,2050928,0,0,631,,13.11,6.46,6.53,5.77,8.57,0,0,1.37,,-1,-11.1,1,0.4,-2,-0.8,8,3.5,4704,0.2,0,0,0,0,-5,-0.8
72083,3,10,71,0,2024,2,,1,309,309,309,1030653,0,0,257,,0.69,2.51,2.52,2.49,1.65,0,0,0.66,,0,0,-44,-12.5,-44,-12.5,-44,-12.5,-4367,-0.4,0,0,0,0,31,13.7
72083,5,10,71,0,2024,2,,93,708,702,774,3906921,1590287,75912,413,,0.93,0.65,0.65,0.68,0.65,1.03,1.01,0.99,,-3,-3.1,106,17.6,98,16.2,127,19.6,846631,27.7,191164,13.7,12742,20.2,32,8.4
72085,0,10,70,0,2024,2,,333,7326,7284,7408,59755629,10136885,447564,626,,1,1,1,1,1,1,1,1,,14,4.4,359,5.2,339,4.9,325,4.6,3690481,6.6,-61823,-0.6,-6089,-1.3,10,1.6
72085,1,10,71,0,2024,2,,1,13,13,13,247426,0,0,1464,,0.6,0.09,0.09,0.09,0.16,0,0,1.7,,0,0,-1,-7.1,0,0,0,0,38,0,0,0,0,0,37,2.6
72085,2,10,71,0,2024,2,,9,533,533,464,4129589,0,0,623,,4.56,2.33,2.36,2.04,2.04,0,0,0.91,,0,0,-9,-1.7,-8,-1.5,35,8.2,69053,1.7,0,0,0,0,3,0.5
72085,3,10,71,0,2024,2,,1,437,437,437,2030358,0,0,357,,0.21,0.62,0.62,0.63,0.38,0,0,0.61,,0,0,15,3.6,15,3.6,15,3.6,179110,9.7,0,0,0,0,20,5.9
72085,5,10,71,0,2024,2,,322,6343,6301,6494,53348256,10136885,447564,643,,0.99,1.01,1.01,1.02,1.05,1.03,1.01,1.03,,14,4.5,354,5.9,332,5.6,275,4.4,3442280,6.9,-61823,-0.6,-6089,-1.3,9,1.4
72087,0,10,70,0,2024,2,,102,1646,1637,1579,10619990,1326231,51193,504,,1,1,1,1,1,1,1,1,,-3,-2.9,-159,-8.8,-170,-9.4,-123,-7.2,719438,7.3,-153122,-10.4,-6533,-11.3,74,17.2
72087,1,10,71,0,2024,2,,1,4,4,4,81388,0,0,1565,,1.96,0.13,0.13,0.13,0.29,0,0,2.25,,0,0,1,33.3,1,33.3,1,33.3,21993,37,0,0,0,0,42,2.8
72087,2,10,71,0,2024,2,,7,411,406,353,3292011,0,0,649,,11.58,7.99,7.99,7.28,9.13,0,0,1.18,,0,0,-18,-4.2,-23,-5.4,26,8,50903,1.6,0,0,0,0,18,2.9
